generationtime,growth_rate,division_ratio
0.3922680605693658,1.4445283026412032,0.4860751062823857
0.21579408109641957,1.8276868398664718,0.42771492834269775
0.6563228369406429,1.057635720225966,0.6348558741978959
0.9535987326754215,1.308324988097877,0.4514268882070778
0.7414553987540449,1.1920291793283027,0.4905065904090379
0.581044871167152,1.0963797551677306,0.5530472453062922
0.8258016891210268,1.123073347671882,0.5482540237866939
0.22659352901494104,1.0991345121870961,0.40974313427705256
0.6093879642983467,1.3151257595469854,0.5054211800350973
0.284570773399529,1.6679120846669024,0.5330040134917975
0.4797934961348666,1.4620723858735618,0.3210169541045222
0.9114165841093466,1.5551808156340687,0.648140117959005
0.23854209442884994,1.4343215291904932,0.44502816979503845
0.5848144056747069,1.4552724137454045,0.6442043194810276
0.3741675611275241,1.4749696404854524,0.4540284769266546
0.17631350591533967,1.5273109013055726,0.40159520327577797
0.6810238479102165,1.6301255383433684,0.4343763120279354
1.071637088117945,0.9035796005197909,0.39083216754797784
0.6613437104906205,1.3194592328924224,0.6865356209137452
0.41169428484347287,1.3618239151269609,0.48993334933346333
0.24079854344459772,1.2161220575876326,0.5091985362416546
0.5175292989852197,1.4068237963956576,0.49967926993511047
0.35595289020499005,1.4969864637398105,0.4924677557440216
0.5079229764840943,1.0672941941261844,0.5975216410105247
0.6708666416856465,1.5642578747878877,0.5351626396175269
0.7011878540560162,1.3424137955051108,0.500900608160962
0.1619880461752482,1.7893620612932326,0.42019625657387705
0.4036643240893424,1.205077458207753,0.3961235315123567
0.6706302618637604,1.701520643912035,0.4192865405590821
0.401380602573119,1.2079020194029257,0.5175397561073667
0.8776267355181455,1.6877545841497013,0.565847631652746
0.3664494062992606,1.5346534194233412,0.5952671873290399
0.18887437207391408,1.3320624149354479,0.39641576059673217
0.5678254267405045,1.7075293484169785,0.6155199702836662
1.030587567899302,1.1164656922668164,0.4364985015173338
0.16040572078462076,2.28542691720317,0.4511448427386081
0.8504708877611054,1.1278857025978948,0.5655779617870745
0.2995291877898847,1.382067945839663,0.3974767100008888
0.38287808850311056,1.2218110968257734,0.6227836783573186
0.570498465384194,1.160898797216152,0.3011157785216053
0.5960069979701853,1.7155285817614065,0.4678870844374582
0.7621387680713545,1.2109781061961018,0.4955230258249598
0.7312813564514065,1.6825034016625104,0.3927201361843828
1.0428326841163689,1.293711416680719,0.5444801568802002
0.33678219960351025,1.1042339103823606,0.3893310399324709
0.20276659108475567,1.1217892358088946,0.4055609472891235
0.8231922114144853,1.4486313420100352,0.6058663719426272
0.23255123772664063,1.4418524382193432,0.3302342761734163
0.7533333593792537,0.8869063754627234,0.3850053907330201
0.9533615154153164,1.1864579054978208,0.5471468656963675
0.13949358323215677,2.2418484487558894,0.43242585265906963
0.3560683870448241,1.9769527628221806,0.4810079228628337
0.34294004024498576,1.8847065186196368,0.5445490804640793
0.4626163701252364,1.8936978351406926,0.48327686333083486
0.5988445569364756,1.7969597852390515,0.4501020435207449
1.5913609541170741,0.9775517681826622,0.733008985373136
0.5131236862481839,1.3754862646857196,0.5574591772425765
0.36389642542035633,1.5850360916136492,0.4240877577095524
0.4575591392790768,1.3542086154292041,0.5386032964295798
0.13975030280447048,1.62357011012745,0.33642827467726205
0.7417043610539312,1.414027414788645,0.5165641577757678
0.4761487216960574,1.6814363435071613,0.5907512215916529
0.40200075877840197,1.851152643473758,0.45164393718480034
0.6543754558433696,1.3422799514111368,0.7204474396428583
0.4018241897621294,1.0952597455951307,0.5757947779534128
0.7931184788877429,1.514058794008322,0.4889029312996828
0.34121538024041703,1.3624002537638087,0.574363978665426
0.302775373456855,1.5046235379625965,0.629078597548437
0.15130299010276374,1.4809193079205427,0.5286818149083129
0.23372305103838567,0.8388457070734479,0.5413288838280934
0.3018870105553012,1.457241825152276,0.4251765227376976
0.3120776592578584,1.2208024857914686,0.3606456383355279
0.2994953260563209,1.4572776586599623,0.35419442051314504
1.380847413421134,1.1765643819462452,0.5326613178797511
0.7456131071610608,1.270631243430228,0.6096460636950857
0.6519790976117082,1.5401449928803939,0.4463560749572159
0.1537310958585423,1.297354550220301,0.44472854788727667
0.7984685807448116,1.4952246259990014,0.6612533751902999
0.24297435786855168,1.890603568904207,0.5319437137693915
0.30255642596239446,1.5414123967059439,0.4942609379694074
0.35271846813327673,1.2094768789315784,0.4247464075978913
0.7349126199236354,1.215690989179242,0.4991720573384976
0.4206535571636681,1.310349381077016,0.4957734031439463
0.6145779909562514,1.4442234564840186,0.6707727569260294
0.3884877397105466,1.2284708350821967,0.49301637800215314
0.5025090898768322,1.1676065359023944,0.343158334803849
1.0949692616919722,1.4728561758588459,0.5878442421778485
0.22214139342901643,1.7312136176431747,0.5466017805213406
0.19912931677156334,1.663561500365171,0.4632998276719863
0.350407102471052,1.311336276332554,0.6414987502469612
0.4327201176708518,1.5306162718681886,0.49233549725024267
0.7629314405602013,1.8245828377784556,0.4985797679983818
0.2804408464481559,1.0987046554613038,0.6041146177014511
1.0170208297157628,1.0643445414408292,0.4232256722870099
0.4716992230502308,1.646023015375433,0.5624642057683316
0.30099261789517184,1.6140670634137764,0.3785748265553905
0.5904656287847349,1.4159081930372224,0.5406130973405341
0.7196399002501165,1.3379152440838638,0.5063532145268057
0.6817223972063531,0.9307940162168266,0.4521260834070168
0.24954101723364508,1.1187665607729598,0.6316578972694127
0.5034167076139853,1.409123391587794,0.420084196523003
0.6932708776896583,1.5326459099087602,0.4124999754065877
0.3148906342522554,1.0690809123065415,0.47704445567173365
0.8136343079736842,1.0622817495376051,0.5733273115514135
0.7426969461589467,1.729909053642391,0.536700201592878
0.24902961695580994,1.7838543562829268,0.38208528217863397
0.3280112067391475,1.5517651409134232,0.49826491591004685
0.7950646588685443,1.524740907164016,0.5787762266403365
0.48990824187049364,1.5898559431590071,0.34531111639805856
0.2427511811580871,1.589023088563338,0.5371607351471194
